grid_id,modelo_id,modelo,cenario,horizonte,ano_inicio,ano_fim,tr_anos,n_historico,n_futuro,q_historico_modelo_mm,q_futuro_modelo_mm,fator_mudanca_diaria,p24_ancorada_idf_mm,metodo_historico,metodo_futuro,erro_historico,erro_futuro,peso_rea,serie_observada_anual_usada
18355,176,GFDL-CM4,ssp370,2060_2100,2060,2100,25,65,0,47.258390,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,176,GFDL-CM4,ssp370,2060_2100,2060,2100,50,65,0,51.689084,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,176,GFDL-CM4,ssp585,2040_2059,2040,2059,25,65,20,47.258390,48.299040,1.022020,229.987918,gev_mle,gev_mle,,,,False
18355,176,GFDL-CM4,ssp585,2040_2059,2040,2059,50,65,20,51.689084,54.484174,1.054075,259.657813,gev_mle,gev_mle,,,,False
18355,176,GFDL-CM4,ssp585,2060_2100,2060,2100,25,65,41,47.258390,46.501844,0.983991,221.430125,gev_mle,gev_mle,,,,False
18355,176,GFDL-CM4,ssp585,2060_2100,2060,2100,50,65,41,51.689084,52.676688,1.019107,251.043791,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp126,2040_2059,2040,2059,25,65,0,48.742862,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp126,2040_2059,2040,2059,50,65,0,53.691577,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp126,2060_2100,2060,2100,25,65,0,48.742862,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp126,2060_2100,2060,2100,50,65,0,53.691577,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp245,2040_2059,2040,2059,25,65,20,48.742862,42.788532,0.877842,197.543076,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp245,2040_2059,2040,2059,50,65,20,53.691577,45.594976,0.849202,209.189891,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp245,2060_2100,2060,2100,25,65,41,48.742862,51.036252,1.047051,235.620569,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp245,2060_2100,2060,2100,50,65,41,53.691577,55.212273,1.028323,253.314080,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp370,2040_2059,2040,2059,25,65,0,48.742862,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp370,2040_2059,2040,2059,50,65,0,53.691577,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp370,2060_2100,2060,2100,25,65,0,48.742862,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp370,2060_2100,2060,2100,50,65,0,53.691577,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,183,GFDL-CM4_gr2,ssp585,2040_2059,2040,2059,25,65,20,48.742862,59.370263,1.218030,274.096444,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp585,2040_2059,2040,2059,50,65,20,53.691577,69.496394,1.294363,318.849673,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp585,2060_2100,2060,2100,25,65,41,48.742862,45.447368,0.932390,209.818203,gev_mle,gev_mle,,,,False
18355,183,GFDL-CM4_gr2,ssp585,2060_2100,2060,2100,50,65,41,53.691577,51.026860,0.950370,234.111390,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp126,2040_2059,2040,2059,25,65,20,42.825001,78.155296,1.824992,410.682768,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp126,2040_2059,2040,2059,50,65,20,44.894969,102.130497,2.274876,560.386464,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp126,2060_2100,2060,2100,25,65,41,42.825001,43.718779,1.020870,229.729142,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp126,2060_2100,2060,2100,50,65,41,44.894969,46.678714,1.039732,256.124470,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp245,2040_2059,2040,2059,25,65,20,42.825001,43.260305,1.010165,227.320001,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp245,2040_2059,2040,2059,50,65,20,44.894969,47.802147,1.064755,262.288708,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp245,2060_2100,2060,2100,25,65,41,42.825001,37.050946,0.865171,194.691669,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp245,2060_2100,2060,2100,50,65,41,44.894969,38.897188,0.866404,213.427510,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp370,2040_2059,2040,2059,25,65,20,42.825001,41.324995,0.964974,217.150521,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp370,2040_2059,2040,2059,50,65,20,44.894969,44.081152,0.981873,241.871736,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp370,2060_2100,2060,2100,25,65,41,42.825001,44.504876,1.039226,233.859846,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp370,2060_2100,2060,2100,50,65,41,44.894969,48.570073,1.081860,266.502291,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp585,2040_2059,2040,2059,25,65,20,42.825001,54.876767,1.281419,288.361043,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp585,2040_2059,2040,2059,50,65,20,44.894969,64.393428,1.434313,353.324485,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp585,2060_2100,2060,2100,25,65,41,42.825001,44.608997,1.041658,234.406972,gev_mle,gev_mle,,,,False
18355,190,GFDL-ESM4,ssp585,2060_2100,2060,2100,50,65,41,44.894969,47.671196,1.061838,261.570184,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp126,2040_2059,2040,2059,25,65,20,45.024182,56.051029,1.244909,280.145217,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp126,2040_2059,2040,2059,50,65,20,47.247604,63.695673,1.348125,332.093217,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp126,2060_2100,2060,2100,25,65,41,45.024182,49.875329,1.107745,249.278829,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp126,2060_2100,2060,2100,50,65,41,47.247604,55.301467,1.170461,288.327937,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp245,2040_2059,2040,2059,25,65,20,45.024182,38.717623,0.859930,193.512179,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp245,2040_2059,2040,2059,50,65,20,47.247604,39.153874,0.828695,204.138449,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp245,2060_2100,2060,2100,25,65,41,45.024182,52.020814,1.155397,260.002047,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp245,2060_2100,2060,2100,50,65,41,47.247604,59.945138,1.268745,312.538871,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp370,2040_2059,2040,2059,25,65,20,45.024182,45.931646,1.020155,229.568148,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp370,2040_2059,2040,2059,50,65,20,47.247604,49.136859,1.039986,256.187225,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp370,2060_2100,2060,2100,25,65,41,45.024182,58.911159,1.308434,294.440259,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp370,2060_2100,2060,2100,50,65,41,47.247604,69.174250,1.464080,360.657141,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp585,2040_2059,2040,2059,25,65,20,45.024182,65.483126,1.454399,327.287205,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp585,2040_2059,2040,2059,50,65,20,47.247604,77.537134,1.641081,404.259114,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp585,2060_2100,2060,2100,25,65,41,45.024182,54.211329,1.204049,270.950325,gev_mle,gev_mle,,,,False
18355,203,GISS-E2-1-G,ssp585,2060_2100,2060,2100,50,65,41,47.247604,61.670964,1.305272,321.536894,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp126,2040_2059,2040,2059,25,65,20,45.234874,58.844834,1.300873,292.738880,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp126,2040_2059,2040,2059,50,65,20,48.991874,69.411710,1.416800,349.010551,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp126,2060_2100,2060,2100,25,65,41,45.234874,68.265597,1.509136,339.604907,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp126,2060_2100,2060,2100,50,65,41,48.991874,83.433238,1.703002,419.512509,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,25,65,20,45.234874,60.384835,1.334918,300.400016,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,50,65,20,48.991874,70.614097,1.441343,355.056301,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,25,65,41,45.234874,47.571771,1.051661,236.658104,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,50,65,41,48.991874,54.295245,1.108250,273.003120,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,25,65,0,45.234874,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,50,65,0,48.991874,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,25,65,0,45.234874,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,50,65,0,48.991874,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,25,65,20,45.234874,56.662097,1.252620,281.880289,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,50,65,20,48.991874,64.889878,1.324503,326.274230,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,25,65,41,45.234874,77.808083,1.720091,387.076479,gev_mle,gev_mle,,,,False
18355,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,50,65,41,48.991874,104.698580,2.137060,526.437243,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,25,65,20,48.455110,46.893208,0.967766,217.778905,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,50,65,20,53.016481,49.818951,0.939688,231.480041,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,25,65,41,48.455110,72.439063,1.494973,336.417586,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,50,65,41,53.016481,86.191036,1.625740,400.480218,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,25,65,0,48.455110,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,50,65,0,53.016481,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,25,65,0,48.455110,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,50,65,0,53.016481,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,25,65,0,48.455110,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,50,65,0,53.016481,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,25,65,0,48.455110,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,50,65,0,53.016481,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,25,65,20,48.455110,51.576979,1.064428,239.531022,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,50,65,20,53.016481,58.536019,1.104110,271.983244,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,25,65,41,48.455110,44.882673,0.926273,208.441685,gev_mle,gev_mle,,,,False
18355,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,50,65,41,53.016481,50.407917,0.950797,234.216627,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp126,2040_2059,2040,2059,25,65,20,48.257817,49.032588,1.016055,228.645466,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp126,2040_2059,2040,2059,50,65,20,52.058085,51.851205,0.996026,245.358173,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp126,2060_2100,2060,2100,25,65,40,48.257817,55.698398,1.154184,259.729024,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp126,2060_2100,2060,2100,50,65,40,52.058085,63.032461,1.210810,298.267503,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp245,2040_2059,2040,2059,25,65,20,48.257817,56.083143,1.162157,261.523142,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp245,2040_2059,2040,2059,50,65,20,52.058085,63.045418,1.211059,298.328818,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp245,2060_2100,2060,2100,25,65,40,48.257817,51.784358,1.073077,241.477337,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp245,2060_2100,2060,2100,50,65,40,52.058085,59.661416,1.146055,282.315831,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp370,2040_2059,2040,2059,25,65,20,48.257817,71.613908,1.483986,333.945159,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp370,2040_2059,2040,2059,50,65,20,52.058085,89.771881,1.724456,424.797548,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp370,2060_2100,2060,2100,25,65,39,48.257817,54.950140,1.138679,256.239800,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp370,2060_2100,2060,2100,50,65,39,52.058085,63.573081,1.221195,300.825698,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp585,2040_2059,2040,2059,25,65,20,48.257817,55.421365,1.148443,258.437181,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp585,2040_2059,2040,2059,50,65,20,52.058085,61.374405,1.178960,290.421641,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp585,2060_2100,2060,2100,25,65,40,48.257817,52.118269,1.079996,243.034406,gev_mle,gev_mle,,,,False
18355,233,IITM-ESM,ssp585,2060_2100,2060,2100,50,65,40,52.058085,57.825065,1.110780,273.626283,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp126,2040_2059,2040,2059,25,65,20,40.495884,40.384969,0.997261,224.416261,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp126,2040_2059,2040,2059,50,65,20,42.432725,44.268325,1.043259,256.993438,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp126,2060_2100,2060,2100,25,65,41,40.495884,40.479091,0.999585,224.939288,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp126,2060_2100,2060,2100,50,65,41,42.432725,42.561049,1.003024,247.082086,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp245,2040_2059,2040,2059,25,65,20,40.495884,41.958441,1.036116,233.159923,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp245,2040_2059,2040,2059,50,65,20,42.432725,47.155295,1.111295,273.753325,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp245,2060_2100,2060,2100,25,65,41,40.495884,39.743404,0.981418,220.851128,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp245,2060_2100,2060,2100,50,65,41,42.432725,41.569979,0.979668,241.328576,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp370,2040_2059,2040,2059,25,65,20,40.495884,50.139305,1.238133,278.620377,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp370,2040_2059,2040,2059,50,65,20,42.432725,59.648932,1.405729,346.283351,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp370,2060_2100,2060,2100,25,65,41,40.495884,42.309639,1.044789,235.111506,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp370,2060_2100,2060,2100,50,65,41,42.432725,45.203977,1.065309,262.425231,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp585,2040_2059,2040,2059,25,65,20,40.495884,42.954889,1.060722,238.697110,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp585,2040_2059,2040,2059,50,65,20,42.432725,45.611637,1.074917,264.791838,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp585,2060_2100,2060,2100,25,65,41,40.495884,42.137248,1.040532,234.153540,gev_mle,gev_mle,,,,False
18355,246,INM-CM4-8,ssp585,2060_2100,2060,2100,50,65,41,42.432725,46.128045,1.087087,267.789774,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp126,2040_2059,2040,2059,25,65,20,43.615453,37.586401,0.861768,193.925894,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp126,2040_2059,2040,2059,50,65,20,47.011325,38.863559,0.826685,203.643214,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp126,2060_2100,2060,2100,25,65,41,43.615453,36.590159,0.838926,188.785815,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp126,2060_2100,2060,2100,50,65,41,47.011325,37.898209,0.806151,198.584826,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp245,2040_2059,2040,2059,25,65,20,43.615453,38.830470,0.890292,200.344631,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp245,2040_2059,2040,2059,50,65,20,47.011325,40.594829,0.863512,212.714988,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp245,2060_2100,2060,2100,25,65,41,43.615453,42.573863,0.976119,219.658552,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp245,2060_2100,2060,2100,50,65,41,47.011325,45.917250,0.976727,240.604222,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp370,2040_2059,2040,2059,25,65,20,43.615453,39.351247,0.902232,203.031563,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp370,2040_2059,2040,2059,50,65,20,47.011325,41.355863,0.879700,216.702772,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp370,2060_2100,2060,2100,25,65,41,43.615453,42.734921,0.979811,220.489527,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp370,2060_2100,2060,2100,50,65,41,47.011325,47.273858,1.005584,247.712786,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp585,2040_2059,2040,2059,25,65,20,43.615453,52.663250,1.207445,271.714437,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp585,2040_2059,2040,2059,50,65,20,47.011325,63.660720,1.354157,333.579170,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp585,2060_2100,2060,2100,25,65,41,43.615453,40.704501,0.933259,210.013636,gev_mle,gev_mle,,,,False
18355,259,INM-CM5-0,ssp585,2060_2100,2060,2100,50,65,41,47.011325,43.290113,0.920844,226.838148,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,25,65,20,38.394605,44.335029,1.154720,259.849713,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,50,65,20,40.313610,47.826573,1.186363,292.245229,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,25,65,41,38.394605,54.864849,1.428973,321.565489,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,50,65,41,40.313610,65.371107,1.621564,399.451458,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,25,65,20,38.394605,86.248520,2.246371,505.506677,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,50,65,20,40.313610,133.942568,3.322515,818.458743,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,25,65,41,38.394605,64.056266,1.668366,375.436824,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,50,65,41,40.313610,78.321637,1.942809,478.585928,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,25,65,20,38.394605,61.733689,1.607874,361.824087,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,50,65,20,40.313610,77.644904,1.926022,474.450737,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,25,65,41,38.394605,65.205187,1.698290,382.170703,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,50,65,41,40.313610,73.298166,1.818199,447.889913,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,25,65,20,38.394605,51.096649,1.330829,299.479890,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,50,65,20,40.313610,58.669983,1.455339,358.504104,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,25,65,41,38.394605,61.844463,1.610759,362.473338,gev_mle,gev_mle,,,,False
18355,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,50,65,41,40.313610,67.537877,1.675312,412.691551,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp126,2040_2059,2040,2059,25,65,20,37.820161,38.464068,1.017025,228.863897,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp126,2040_2059,2040,2059,50,65,20,39.417268,39.809860,1.009960,248.790615,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp126,2060_2100,2060,2100,25,65,41,37.820161,84.445970,2.232829,502.459433,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp126,2060_2100,2060,2100,50,65,41,39.417268,121.838062,3.090982,761.423588,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp245,2040_2059,2040,2059,25,65,20,37.820161,54.069938,1.429659,321.719917,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp245,2040_2059,2040,2059,50,65,20,39.417268,60.319529,1.530282,376.965224,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp245,2060_2100,2060,2100,25,65,41,37.820161,66.430726,1.756490,395.267471,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp245,2060_2100,2060,2100,50,65,41,39.417268,77.916476,1.976709,486.936853,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp370,2040_2059,2040,2059,25,65,0,37.820161,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,285,KACE-1-0-G,ssp370,2040_2059,2040,2059,50,65,0,39.417268,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,285,KACE-1-0-G,ssp370,2060_2100,2060,2100,25,65,0,37.820161,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,285,KACE-1-0-G,ssp370,2060_2100,2060,2100,50,65,0,39.417268,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,285,KACE-1-0-G,ssp585,2040_2059,2040,2059,25,65,20,37.820161,62.000862,1.639360,368.909469,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp585,2040_2059,2040,2059,50,65,20,39.417268,73.104504,1.854631,456.864569,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp585,2060_2100,2060,2100,25,65,41,37.820161,43.349339,1.146197,257.931603,gev_mle,gev_mle,,,,False
18355,285,KACE-1-0-G,ssp585,2060_2100,2060,2100,50,65,41,39.417268,45.247450,1.147909,282.772682,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp126,2040_2059,2040,2059,25,65,20,49.804291,61.539639,1.235629,278.056869,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp126,2040_2059,2040,2059,50,65,20,56.793773,73.313255,1.290868,317.988670,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp126,2060_2100,2060,2100,25,65,41,49.804291,62.123464,1.247352,280.694788,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp126,2060_2100,2060,2100,50,65,41,56.793773,75.572741,1.330652,327.788960,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp245,2040_2059,2040,2059,25,65,20,49.804291,48.762792,0.979088,220.326760,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp245,2040_2059,2040,2059,50,65,20,56.793773,53.327381,0.938965,231.302007,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp245,2060_2100,2060,2100,25,65,41,49.804291,51.134251,1.026704,231.041813,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp245,2060_2100,2060,2100,50,65,41,56.793773,55.586037,0.978735,241.098695,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp370,2040_2059,2040,2059,25,65,0,49.804291,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,295,KIOST-ESM,ssp370,2040_2059,2040,2059,50,65,0,56.793773,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,295,KIOST-ESM,ssp370,2060_2100,2060,2100,25,65,0,49.804291,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,295,KIOST-ESM,ssp370,2060_2100,2060,2100,50,65,0,56.793773,,,,gev_mle,nao_determinado,,n_insuficiente,,False
18355,295,KIOST-ESM,ssp585,2040_2059,2040,2059,25,65,20,49.804291,83.593113,1.678432,377.701915,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp585,2040_2059,2040,2059,50,65,20,56.793773,110.271039,1.941604,478.289243,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp585,2060_2100,2060,2100,25,65,41,49.804291,64.266109,1.290373,290.375985,gev_mle,gev_mle,,,,False
18355,295,KIOST-ESM,ssp585,2060_2100,2060,2100,50,65,41,56.793773,74.432170,1.310569,322.841849,gev_mle,gev_mle,,,,False
18355,305,MIROC-ES2L,ssp126,2040_2059,2040,2059,25,65,20,46.837204,45.029707,0.961409,216.348363,gev_mle,gev_mle,,,,False
